Match type,Search term,Added/Excluded,Campaign,Ad group,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,View-through conv.,Conv. value / cost (opt.),Converted clicks,Conv. (opt.),Keyword
broad,saturn hubcap,None,Saturn,previous keywords,1,2,50.00%,0.21,0.21,4.5,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,strattec ignition cylinder buy gm,None,GM makes,GM keywords,1,1,100.00%,0.18,0.18,3.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,impala parts,None,GM makes,Chevy keywords,1,32,3.12%,0.21,0.21,7.2,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,1425333 gm rear end,None,GM makes,GM keywords,1,2,50.00%,0.18,0.18,5.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,oil filter 2005 impala oem,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,3.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,gm 19154712 front floor console cup holder ebony,None,GM makes,GM keywords,0,3,0.00%,0.00,0.00,2.3,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,2002 denali parts,None,GM makes,GMC keywords,1,3,33.33%,0.23,0.23,5.0,0,0.00,0.00%,0,0.0,0,0,+denali +parts
broad,gm retention hook,None,GM makes,GM keywords,1,2,50.00%,0.11,0.11,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn transmission rebuild kit,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,rearend parts for 2004 saturn l300,None,Saturn,previous keywords,1,2,50.00%,0.26,0.26,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
exact (close variant),general motor part numbers,None,GM makes,GM keywords,4,94,4.26%,0.25,0.99,3.6,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,gm 16524103,None,GM makes,GM keywords,1,4,25.00%,0.07,0.07,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn sc2 front bumper,None,Saturn,previous keywords,0,5,0.00%,0.00,0.00,2.8,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm 846 cam,None,GM makes,GM keywords,1,6,16.67%,0.14,0.14,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn l300 radio's parts & accessories,None,Saturn,previous keywords,1,2,50.00%,0.24,0.24,3.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,motor for a 1999 saturn,None,Saturn,previous keywords,1,1,100.00%,0.24,0.24,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,chevy 250 inline 6 intake manifold,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,3.5,0,0.00,0.00%,0,0.0,0,0,chevy parts online
broad,saturn ion instrument cluster for sale,None,Saturn,previous keywords,1,2,50.00%,0.35,0.35,1.5,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,saturn car parts catalog,None,Saturn,previous keywords,0,2,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,c6500 topkick parts,None,GM makes,GMC keywords,0,4,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,00 06 chevy gmc dash grab handle,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,6.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,door skin saturn ion,None,Saturn,previous keywords,1,1,100.00%,0.16,0.16,1.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2003 suburban accessories,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gmc 7000 parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,2003 saturn vue tail light,None,Saturn,previous keywords,1,2,50.00%,0.28,0.28,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm gas cap,None,GM makes,GM keywords,0,22,0.00%,0.00,0.00,1.3,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 15110643,None,GM makes,GM keywords,1,1,100.00%,0.19,0.19,5.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chev truck 1998 parts,None,GM makes,Chevy keywords,1,1,100.00%,0.16,0.16,2.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
exact,gmc parts finder,Added,GM makes,GMC keywords,1,8,12.50%,0.24,0.24,8.0,0,0.00,0.00%,0,0.0,0,0,gmc parts finder
broad,2003 saturn outlook rear door pistons,None,Saturn,previous keywords,1,2,50.00%,0.20,0.20,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,oem parts saturn,None,Saturn,previous keywords,0,3,0.00%,0.00,0.00,1.7,0,0.00,0.00%,0,0.0,0,0,saturn car parts
broad,gm 5974349,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy h 602 p piston,None,GM makes,Chevy keywords,1,6,16.67%,0.17,0.17,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2004 saturn ion transmission new,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,buick park avenue parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,11.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm 4876498,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2005 chevy aveo fuel door release cable,None,GM makes,Chevy keywords,1,1,100.00%,0.14,0.14,8.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2009 chevy hhr right front fender amber light,None,GM makes,Chevy keywords,1,1,100.00%,0.07,0.07,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,chevelle original parts,None,GM makes,Chevy keywords,1,2,50.00%,0.16,0.16,2.0,0,0.00,0.00%,0,0.0,0,0,chevrolet oem parts
broad,oldsmobile front seat,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,gm 19244874,None,GM makes,GM keywords,2,3,66.67%,0.18,0.36,2.3,0,0.00,0.00%,0,0.0,0,0,gm part
broad,gmc 2003 yukon wiper arm,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gmc motorhome parts,None,GM makes,GMC keywords,1,6,16.67%,0.33,0.33,6.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,throttle position sensor chevrolet,None,GM makes,Chevy keywords,2,2,100.00%,0.22,0.44,4.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,1998 chevy suburban brake harness,None,GM makes,Chevy keywords,2,1,200.00%,0.33,0.66,9.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm timing cover,None,GM makes,GM keywords,2,1,200.00%,0.20,0.40,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn vue body kits,None,Saturn,previous keywords,1,8,12.50%,0.29,0.29,4.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm plug l00060512,None,GM makes,GM keywords,1,1,100.00%,0.17,0.17,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2004 saturn l300 seat,None,Saturn,previous keywords,1,1,100.00%,0.15,0.15,1.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,cadillac deville parts,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,8.0,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,gm remote function actuation module gm number 1625 48 25,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2004 gmc yukon denali xl oem rear shocks,None,GM makes,GMC keywords,1,2,50.00%,0.27,0.27,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm 125552480,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm po301,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,screws for steering wheel shrouds 2001 saturn,None,Saturn,previous keywords,1,1,100.00%,0.17,0.17,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,pt auto warehouse gm 2576l lh inside interior inner door handle red housing with gray lever driver side,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy seats,None,GM makes,Chevy keywords,0,11,0.00%,0.00,0.00,3.6,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,chevy air intake parts,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,3.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,2007 saturn vue hybrid 2.4 l alternator,None,Saturn,previous keywords,1,1,100.00%,0.37,0.37,4.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,2001 suburban ls drivers seat,None,GM makes,Chevy keywords,1,3,33.33%,0.33,0.33,1.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,saturn outlook headlight lens,None,Saturn,previous keywords,1,1,100.00%,0.23,0.23,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm 22586311 filler,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 25779849,None,GM makes,GM keywords,0,3,0.00%,0.00,0.00,3.7,0,0.00,0.00%,0,0.0,0,0,general motors
phrase (close variant),generalmotors com,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,+general +motors
broad,2003 gmc duramax parts,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,5.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,pickup oem parts,None,GM makes,Chevy keywords,1,2,50.00%,0.19,0.19,3.5,0,0.00,0.00%,0,0.0,0,0,chevrolet oem parts
broad,part number for 2004 gmc envoy passenger mirror,None,GM makes,GMC keywords,1,2,50.00%,0.20,0.20,3.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,gm friction plates differential,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,new gm crate engines,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,new gm parts
broad,evan fischer bumper bracket driver side chevrolet,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,5.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,12573572 gm,None,GM makes,GM keywords,1,1,100.00%,0.08,0.08,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,1999 suburban rear bumper,None,GM makes,Chevy keywords,0,12,0.00%,0.00,0.00,4.8,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm door lock cylinder replacement,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,11.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,chevy colorado rear seat,None,GM makes,Chevy keywords,1,2,50.00%,0.30,0.30,3.5,0,0.00,0.00%,0,0.0,0,0,chevy colorado parts
broad,gmc envoy slt seat assembly panel,None,GM makes,GMC keywords,1,1,100.00%,0.29,0.29,5.0,0,0.00,0.00%,0,0.0,0,0,gmc envoy parts
broad,2008 envoy denali engine,None,GM makes,GMC keywords,1,1,100.00%,0.32,0.32,2.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,tailgate cap 2006 silverado oem,None,GM makes,GM keywords,1,3,33.33%,0.27,0.27,2.7,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,oem rear seal and bearing 2007 duramax,None,GM makes,GM keywords,1,2,50.00%,0.23,0.23,1.5,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,gm 90566802,None,GM makes,GM keywords,1,6,16.67%,0.20,0.20,2.7,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2004 gmc safari oil pump 4.3 vortex car & truck parts,None,GM makes,GMC keywords,1,1,100.00%,0.26,0.26,3.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,rear wiper blade 2008 saturn vue,None,Saturn,previous keywords,0,2,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,front wheel well mud guards pontiac vibe,None,GM makes,Pontiac keywords,1,2,50.00%,0.26,0.26,3.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,gmc truck armrest,None,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad (session-based),sports chevrolet,None,GM makes,Chevy keywords,1,1,100.00%,0.19,0.19,8.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gmc acadia splash guards,None,GM makes,GMC keywords,1,3,33.33%,0.41,0.41,1.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,saturn sky custom parts,None,Saturn,previous keywords,1,2,50.00%,0.25,0.25,3.0,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,gm rubber y adapter fitting for pcv,None,GM makes,GM keywords,1,2,50.00%,0.05,0.05,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2007 pontiac g6 hood charcoal gray,None,GM makes,Pontiac keywords,1,4,25.00%,0.29,0.29,1.8,0,0.00,0.00%,0,0.0,0,0,pontiac g8 parts
broad,gm mass air sensor 2002 pontiac grand prix 3800 engine,None,GM makes,GM keywords,1,1,100.00%,0.24,0.24,5.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,transmission for a 2003 saturan vue,None,Saturn,previous keywords,1,2,50.00%,0.22,0.22,1.5,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,12135016 gm module,None,GM makes,GM keywords,1,3,33.33%,0.13,0.13,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 20759237outlet duct,None,GM makes,GM keywords,1,1,100.00%,0.18,0.18,6.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,classic chevy truck body parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,chevy body parts
broad,silverado extended cab door latch,None,GM makes,Chevy keywords,1,2,50.00%,0.22,0.22,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2002 chevy part number,None,GM makes,GM keywords,2,1,200.00%,0.25,0.50,3.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,gm 15185200,None,GM makes,GM keywords,1,1,100.00%,0.02,0.02,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase (close variant),general motors part no 23426665 installation,None,GM makes,GM keywords,1,2,50.00%,0.23,0.23,3.0,0,0.00,0.00%,0,0.0,0,0,"""gm parts"""
broad,gm 19154851 roof rack cross rail package production style black,None,GM makes,GM keywords,1,4,25.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2013 avalanche accessories passenger side mirror,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,4.0,0,0.00,0.00%,0,0.0,0,0,chevy avalanche parts
broad,2001 k1500 suburban automatic transmission,None,GM makes,Chevy keywords,1,1,100.00%,0.35,0.35,7.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,chevrolet throttle cable,None,GM makes,Chevy keywords,0,10,0.00%,0.00,0.00,6.1,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,s10 blazer parts,None,GM makes,Chevy keywords,0,4,0.00%,0.00,0.00,4.3,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
phrase,1999 chevy suburban parts,None,GM makes,Chevy keywords,0,13,0.00%,0.00,0.00,4.7,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,gm door clip,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,4.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,2007 saturn vue front left and right quick strut assembly,None,Saturn,previous keywords,1,1,100.00%,0.38,0.38,4.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,grill for 2007 saturn outlook,None,Saturn,previous keywords,1,2,50.00%,0.16,0.16,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,new crank rods and piston for 2.2 l saturn,None,Saturn,previous keywords,1,1,100.00%,0.19,0.19,1.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,cadillac escalade body parts,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,9.0,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,20083 4tonhdchevypickuphood,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,8.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,suburban rear window,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,4.5,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,1999 suburban parts,None,GM makes,Chevy keywords,0,18,0.00%,0.00,0.00,4.3,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad (session-based),part number 15737207,None,GM makes,Chevy keywords,1,2,50.00%,0.20,0.20,1.5,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,97 saturn s series parts,None,Saturn,previous keywords,1,1,100.00%,0.30,0.30,2.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,chevy truck parts,Added,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,chevy parts online
broad,parts pontiac bonneville,None,GM makes,Pontiac keywords,2,4,50.00%,0.21,0.42,2.8,0,0.00,0.00%,0,0.0,0,0,+pontiac +parts
broad,gm 6.0,None,GM makes,GM keywords,0,16,0.00%,0.00,0.00,3.1,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 89940288,None,GM makes,GM keywords,1,1,100.00%,0.05,0.05,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2010 gmc acadia front right seat cover shield,None,GM makes,GMC keywords,1,1,100.00%,0.13,0.13,4.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,auto parts new for chey,None,GM makes,GM keywords,1,1,100.00%,0.27,0.27,6.0,0,0.00,0.00%,0,0.0,0,0,new gm parts
broad,2000 silverado body panel,None,GM makes,Chevy keywords,1,2,50.00%,0.24,0.24,2.5,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
phrase (close variant),gogglegmc parts 15169578,None,GM makes,GMC keywords,1,2,50.00%,0.35,0.35,6.0,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
exact,saturn l series parts,Added,Saturn,previous keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,saturn l-series parts
broad,339880 gm,None,GM makes,GM keywords,1,3,33.33%,0.10,0.10,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2005 pontiac gto drivshaft diagram with part numbers,None,GM makes,Pontiac keywords,1,2,50.00%,0.24,0.24,4.0,0,0.00,0.00%,0,0.0,0,0,pontiac part numbers
broad,tahoe interior parts,None,GM makes,Chevy keywords,0,3,0.00%,0.00,0.00,4.7,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2008 silverado 1500 hood,None,GM makes,Chevy keywords,1,3,33.33%,0.24,0.24,1.7,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,silverado third brake light gasket,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gm 22531828,None,GM makes,GM keywords,1,5,20.00%,0.14,0.14,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn vue parts salvage,None,Saturn,previous keywords,1,4,25.00%,0.25,0.25,3.3,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,chevy tahoe front seats,None,GM makes,Chevy keywords,1,6,16.67%,0.34,0.34,4.7,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2002 chevy silverado driver side arm rest 15703701,None,GM makes,Chevy keywords,1,3,33.33%,0.22,0.22,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
phrase,discount gmc parts,None,GM makes,GMC keywords,1,1,100.00%,0.39,0.39,4.0,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
broad,2000 chevy blazer parts,None,GM makes,Chevy keywords,0,18,0.00%,0.00,0.00,5.2,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,wheel stabilizing sensors for saturn relay,None,Saturn,previous keywords,1,1,100.00%,0.22,0.22,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,saturn ion clutch pedal,None,Saturn,previous keywords,1,1,100.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2005 chevy silverado tail light oem replacement,None,GM makes,GM keywords,1,1,100.00%,0.35,0.35,5.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,2009 pontiac vibe 2fzr fei4 engine coil,None,GM makes,Pontiac keywords,1,1,100.00%,0.30,0.30,3.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,where to buy a intake manifold for 2004 chevrolet cavalier 2.2,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,oem gmc envoy waterpump,None,GM makes,GM keywords,1,1,100.00%,0.44,0.44,7.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,gm 19208472,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 3840302,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 15326423,None,GM makes,GM keywords,1,1,100.00%,0.04,0.04,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm parts,None,Brands + Sites,brands + sites,1,11,9.09%,0.32,0.32,5.4,0,0.00,0.00%,0,0.0,0,0,gmpartsdirect
broad,gm parts,None,Brands + Sites,brands + sites,2,7,28.57%,0.28,0.56,4.0,0,0.00,0.00%,0,0.0,0,0,gmpartsdepartment
broad,saturn steering knuckle,None,Saturn,previous keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2000 gmc yukon slt 5.3 l head gasket kit oem,None,GM makes,GMC keywords,1,1,100.00%,0.17,0.17,4.0,0,0.00,0.00%,0,0.0,0,0,gmc oem parts
broad,2011 gmc sierra 2500hd parts,None,GM makes,GMC keywords,1,1,100.00%,0.20,0.20,2.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,2009 vue saturn windshield washer reservoir,None,Saturn,previous keywords,1,1,100.00%,0.38,0.38,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,new power steering box for 1999 chevrolet silverado 4x4,None,GM makes,Chevy keywords,2,1,200.00%,0.21,0.42,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,gm 15986673 22646099,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
exact (close variant),gmpratsnow,None,Brands + Sites,brands + sites,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,gmpartsnow
broad,gm 22894857,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 7 blade fan,None,GM makes,GM keywords,1,4,25.00%,0.20,0.20,4.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 2528nf,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,rosette rivets gm,None,GM makes,GM keywords,1,2,50.00%,0.22,0.22,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,avalanche 2002 parts,None,GM makes,Chevy keywords,0,4,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,chevy avalanche parts
broad,front fender 05 saturn vue,None,Saturn,previous keywords,1,1,100.00%,0.38,0.38,4.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,chevy cobalt interior parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,2005 impala steering wheel switches,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,2.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,gm truck parts,None,Brands + Sites,brands + sites,1,6,16.67%,0.34,0.34,7.0,0,0.00,0.00%,0,0.0,0,0,gmpartsdirect
broad,saturn aura body parts,None,Saturn,previous keywords,1,1,100.00%,0.33,0.33,1.0,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,saturn ion redline,None,Saturn,previous keywords,0,55,0.00%,0.00,0.00,2.3,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,replacement parts chevrolet tracker,None,GM makes,GM keywords,1,1,100.00%,0.33,0.33,5.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,buick replacement parts,None,GM makes,GM keywords,0,6,0.00%,0.00,0.00,7.5,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,gm window,None,GM makes,GM keywords,2,1,200.00%,0.21,0.42,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,nos gm 65 66 67 68 chevy pontiac drivers window window regulator impala ss catalina gp 2 2,None,GM makes,GM keywords,1,1,100.00%,0.19,0.19,7.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,saturn vue oem fog lamps,None,Saturn,previous keywords,1,2,50.00%,0.23,0.23,1.5,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,rubber above hinge 2010 suburban,None,GM makes,Chevy keywords,1,2,50.00%,0.24,0.24,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,oem parts,None,GM makes,Chevy keywords,1,6,16.67%,0.22,0.22,8.8,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,speedometer for a 2002 chevrolet silverado,None,GM makes,Chevy keywords,1,2,50.00%,0.21,0.21,10.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2015 gmc yukon parts,None,GM makes,GMC keywords,0,2,0.00%,0.00,0.00,8.5,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gm 2003 tahoe starter,None,GM makes,GM keywords,1,1,100.00%,0.12,0.12,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 19120103,None,GM makes,GM keywords,1,1,100.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy avalanche seats,None,GM makes,Chevy keywords,0,6,0.00%,0.00,0.00,3.7,0,0.00,0.00%,0,0.0,0,0,chevy avalanche parts
broad (session-based),napa auto parts,None,GM makes,Chevy keywords,0,10,0.00%,0.00,0.00,4.4,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,2001 tahoe parts,None,GM makes,Chevy keywords,0,17,0.00%,0.00,0.00,3.2,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,monte carlo ss parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
