Match type,Search term,Added/Excluded,Campaign,Ad group,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,View-through conv.,Conv. value / cost (opt.),Converted clicks,Conv. (opt.),Keyword
broad,classic chevy parts catalog,None,GM makes,GM keywords,0,3,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
broad,s10 blazer parts,None,GM makes,Chevy keywords,0,14,0.00%,0.00,0.00,4.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,oem factory remote start chevrolet silverado 2011,None,GM makes,Chevy keywords,1,1,100.00%,0.16,0.16,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,1997 chevy s 10 4x4 bench seat,None,GM makes,Chevy keywords,1,2,50.00%,0.22,0.22,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,2007 chevy silverado front chrome grill,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,11.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2007 hhr floor shifter part number,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,1.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,oem 2010 impala driver side mirror,None,GM makes,Chevy keywords,1,1,100.00%,0.18,0.18,3.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,hard to find auto parts and truck parts,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,10.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,gm 7 blade fan,None,GM makes,GM keywords,0,7,0.00%,0.00,0.00,3.1,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2009 vibe parts,None,GM makes,Pontiac keywords,1,2,50.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,1999 chevy gmc truck ignition & door lock kit & keys,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,6.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad (session-based),chevrolet com,None,GM makes,Chevy keywords,1,1,100.00%,0.27,0.27,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad (session-based),chevrolet com,None,GM makes,Chevy keywords,0,4,0.00%,0.00,0.00,6.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,looking for gm intake manifold 12555013,None,GM makes,GM keywords,1,2,50.00%,0.24,0.24,9.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,gm 12583514,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm blower motor,None,GM makes,GM keywords,1,2,50.00%,0.22,0.22,4.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,chevy 5.0 fuel injector,None,GM makes,Chevy keywords,1,1,100.00%,0.04,0.04,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,2005 chevy cobalt door lock assembly,None,GM makes,Chevy keywords,1,1,100.00%,0.17,0.17,3.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,saturn sc transmission oil cooler lines,None,Saturn,previous keywords,1,5,20.00%,0.28,0.28,3.6,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2001 tahoe parts,None,GM makes,Chevy keywords,1,4,25.00%,0.07,0.07,4.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,2001 tahoe parts,None,GM makes,Chevy keywords,1,4,25.00%,0.21,0.21,3.8,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,grill for 2004 chevy suburban,None,GM makes,Chevy keywords,1,4,25.00%,0.34,0.34,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,chevy colorado fog lights,None,GM makes,Chevy keywords,1,65,1.54%,0.27,0.27,3.2,0,0.00,0.00%,0,0.0,0,0,chevy colorado parts
broad (session-based),part no 23170744,None,GM makes,GM keywords,1,1,100.00%,0.35,0.35,1.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,corvette body panel,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,11.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,saturn exterior door trim,None,Saturn,previous keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,driver side mirror for 2003 chevy suburban,None,GM makes,Chevy keywords,1,1,100.00%,0.35,0.35,4.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,saturn overdrive for sale,None,Saturn,previous keywords,0,6,0.00%,0.00,0.00,5.7,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2005 pontiac vibe fuel door,None,GM makes,Pontiac keywords,1,5,20.00%,0.14,0.14,2.8,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,chevy blazer parts diagram,None,GM makes,GMC keywords,0,13,0.00%,0.00,0.00,4.1,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm l 15114376,None,GM makes,GM keywords,0,4,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2004 chevy silverado 2500hd duramax diesel parts,None,GM makes,Chevy keywords,2,1,200.00%,0.19,0.38,10.0,0,0.00,0.00%,0,0.0,0,0,+chevy +silverado +parts
broad,gm 24502609,None,GM makes,GM keywords,0,4,0.00%,0.00,0.00,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chey parts,None,GM makes,Chevy keywords,2,10,20.00%,0.40,0.80,3.1,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,gm 19299619,None,GM makes,GM keywords,1,3,33.33%,0.13,0.13,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy cavalier rear seat clips,None,GM makes,Chevy keywords,1,1,100.00%,0.15,0.15,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,oldsmobile front seat,None,GM makes,GM keywords,1,2,50.00%,0.19,0.19,6.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,2000 monte carlo ss parts,None,GM makes,Chevy keywords,1,2,50.00%,0.16,0.16,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,part number for lock cylinder 2002 chevy malibu,None,GM makes,Chevy keywords,1,1,100.00%,0.16,0.16,1.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,chevrolet crew cab seats,None,GM makes,Chevy keywords,1,1,100.00%,0.32,0.32,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,2005 silverado oem parts,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,4.0,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,gm 17803347 cargo net bed cargo area divider,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,1.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,vintage original gm 1950s 1960s accessory under hood light chevrolet other,None,GM makes,GM keywords,0,2,0.00%,0.00,0.00,3.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,99 07 silverado factory shackles,None,GM makes,Chevy keywords,2,2,100.00%,0.11,0.22,1.5,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad (session-based),keystone parts,None,Saturn,previous keywords,1,1,100.00%,0.27,0.27,3.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2009 saturn aura xr repairs,None,Saturn,previous keywords,1,2,50.00%,0.21,0.21,2.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm 98099903,None,GM makes,GM keywords,1,2,50.00%,0.04,0.04,2.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,seat control module 07 chevy,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,saturn vue body control module,None,Saturn,previous keywords,0,12,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,1999 chevy tracker parts,None,GM makes,Chevy keywords,1,6,16.67%,0.17,0.17,5.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,2004 saturn vue modifications,None,Saturn,previous keywords,2,3,66.67%,0.38,0.76,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,wiring harness four wheel drive system 2000 chevy,None,GM makes,Chevy keywords,1,2,50.00%,0.14,0.14,5.5,0,0.00,0.00%,0,0.0,0,0,chevy parts
exact (close variant),saturn cwr parts,None,Saturn,previous keywords,1,1,100.00%,0.22,0.22,1.0,0,0.00,0.00%,0,0.0,0,0,saturn car parts
broad,2003 saturn ion intermediate steering shaft,None,Saturn,previous keywords,0,2,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2004 impala 3.8 l oem,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,1.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,2002 saturn vue steering module,None,Saturn,previous keywords,1,4,25.00%,0.26,0.26,1.5,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gmc motorhome parts,None,GM makes,GMC keywords,0,19,0.00%,0.00,0.00,5.5,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,gmc bakersfield parts,None,GM makes,GMC keywords,1,1,100.00%,0.25,0.25,6.0,0,0.00,0.00%,0,0.0,0,0,+gmc +parts
broad,fuel pump 2007 chevy silverado,None,GM makes,Chevy keywords,1,3,33.33%,0.28,0.28,9.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,1999 chevy silverado dome light replacement,None,GM makes,Chevy keywords,1,5,20.00%,0.11,0.11,3.2,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,p30 step van parts,None,GM makes,Chevy keywords,0,6,0.00%,0.00,0.00,4.2,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2006 saturn vue replacement radio,None,Saturn,previous keywords,1,1,100.00%,0.35,0.35,3.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,windshield wiper bladesfor 2012 gmc acadia,None,GM makes,GMC keywords,1,1,100.00%,0.42,0.42,3.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,15609888 gm hanger,None,GM makes,GM keywords,1,1,100.00%,0.04,0.04,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm grease caps,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,7.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gmparts 22112178,None,GM makes,GM keywords,1,3,33.33%,0.33,0.33,2.3,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,power fold mirror 2007 tahoe gm parts,None,GM makes,GM keywords,1,3,33.33%,0.33,0.33,1.0,0,0.00,0.00%,0,0.0,0,0,gm part number search
broad,70 chevrolet c10 part,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,gm auto parts,None,GM makes,GMC keywords,2,3,66.67%,0.22,0.45,4.0,0,0.00,0.00%,0,0.0,0,0,gmc oem parts
broad,2013 gmc acadia oem headlight assembly for sale,None,GM makes,GMC keywords,1,1,100.00%,0.16,0.16,5.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,gm truck parts fort lauderdale,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,6.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,part number for 2008 chev trailblazer lt interior front door panel,None,GM makes,GMC keywords,1,1,100.00%,0.30,0.30,1.0,0,0.00,0.00%,0,0.0,0,0,gmc part
phrase,general motors cap 15279689,None,GM makes,GM keywords,1,1,100.00%,0.09,0.09,3.0,0,0.00,0.00%,0,0.0,0,0,+general +motors
broad,gm 10045025,None,GM makes,GM keywords,1,3,33.33%,0.10,0.10,1.7,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 23133045,None,GM makes,GM keywords,3,3,100.00%,0.20,0.59,1.7,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2013 gmc yukon accessories,None,GM makes,GMC keywords,1,1,100.00%,0.36,0.36,5.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,gm 97365821,None,GM makes,GM keywords,1,1,100.00%,0.19,0.19,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,front wheel bearing for 2004 gmc yukon denali,None,GM makes,GMC keywords,1,1,100.00%,0.14,0.14,2.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,2012 gmc canyon accessories,None,GM makes,GM keywords,1,2,50.00%,0.21,0.21,9.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,gm n9005,None,GM makes,GM keywords,1,1,100.00%,0.07,0.07,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
phrase,2002 chevy 2500hd duramax trans cooler lines gm part number,None,GM makes,GM keywords,1,1,100.00%,0.35,0.35,3.0,0,0.00,0.00%,0,0.0,0,0,"gm ""part number"""
broad,gm 22956774,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm door latch assembly,None,GM makes,GM keywords,1,13,7.69%,0.35,0.35,2.9,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,gm opti spark,None,GM makes,GM keywords,1,3,33.33%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 15679692,None,GM makes,GM keywords,1,6,16.67%,0.11,0.11,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 256236688,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,15612818 gm,None,GM makes,GM keywords,1,1,100.00%,0.13,0.13,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,8917320 oem gm clip,None,GM makes,GM keywords,1,2,50.00%,0.34,0.34,4.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,gm 24506671,None,GM makes,GM keywords,1,3,33.33%,0.15,0.15,1.7,0,0.00,0.00%,0,0.0,0,0,general motors
broad,gm 22779915,None,GM makes,GM keywords,2,1,200.00%,0.09,0.18,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2002 chevrolet cavalier z24 rear bumper,None,GM makes,Chevy keywords,1,1,100.00%,0.21,0.21,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,1999 chevy suburban fuel pump,None,GM makes,Chevy keywords,1,1,100.00%,0.34,0.34,8.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,grey leather front left seat 2000 silverado,None,GM makes,Chevy keywords,1,1,100.00%,0.09,0.09,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gm 15035786,None,GM makes,GM keywords,1,9,11.11%,0.21,0.21,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,parts for 2500hd,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,7.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,front bumper ends with fog lights 2010 chevy silverado,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,8.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,hood release cable 1996 chevrolet caprice,None,GM makes,Chevy keywords,1,2,50.00%,0.21,0.21,3.5,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,ford seat part number f85z78632a23ab,None,GM makes,Chevy keywords,1,1,100.00%,0.41,0.41,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,low side air conditioning hose 2007 saturn ion,None,Saturn,previous keywords,2,1,200.00%,0.33,0.66,1.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
broad,2011 chevy impala accelerator pedal position sensor oem,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,4.0,0,0.00,0.00%,0,0.0,0,0,chevy impala parts
broad,oem parts saturn,None,Saturn,previous keywords,0,4,0.00%,0.00,0.00,2.0,0,0.00,0.00%,0,0.0,0,0,oem saturn parts
broad,saturn vue body parts,None,Saturn,previous keywords,0,13,0.00%,0.00,0.00,4.7,0,0.00,0.00%,0,0.0,0,0,+Saturn +vue +parts
broad,silverado dash bezel,None,GM makes,Chevy keywords,2,12,16.67%,0.24,0.48,4.2,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad (session-based),speedline center cap part number 737.16 21397,None,GM makes,Pontiac keywords,1,1,100.00%,0.20,0.20,2.0,0,0.00,0.00%,0,0.0,0,0,pontiac part numbers
broad,gm 23223176,None,GM makes,GM keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,chevy 2000 k 3500 power staring lines,None,GM makes,Chevy keywords,1,2,50.00%,0.17,0.17,3.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2008 silverado bodyside outer rt,None,GM makes,Chevy keywords,1,1,100.00%,0.24,0.24,2.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,k1500 parts,None,GM makes,GMC keywords,0,4,0.00%,0.00,0.00,2.5,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm parts numbers 644930127805,None,GM makes,Chevy keywords,1,2,50.00%,0.28,0.28,1.5,0,0.00,0.00%,0,0.0,0,0,chevrolet part numbers
broad,chevy 6.2 diesel parts,None,GM makes,Chevy keywords,0,2,0.00%,0.00,0.00,8.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,1999 chevy silverado body parts,None,GM makes,GMC keywords,0,3,0.00%,0.00,0.00,4.7,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,03 saturn l series fuel pump,None,Saturn,previous keywords,1,1,100.00%,0.23,0.23,1.0,0,0.00,0.00%,0,0.0,0,0,saturn l-series parts
exact,gmc parts finder,Added,GM makes,GMC keywords,0,1,0.00%,0.00,0.00,7.0,0,0.00,0.00%,0,0.0,0,0,gmc parts finder
broad,parts driver dealership,None,GM makes,Chevy keywords,1,3,33.33%,0.17,0.17,3.3,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2005 chevy colorado z71,None,GM makes,Chevy keywords,0,20,0.00%,0.00,0.00,4.2,0,0.00,0.00%,0,0.0,0,0,chevy colorado parts
broad,saturn sunroof guides sale,None,Saturn,previous keywords,1,1,100.00%,0.21,0.21,5.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad (session-based),u pick auto parts,None,Saturn,previous keywords,2,1,200.00%,0.33,0.66,2.0,0,0.00,0.00%,0,0.0,0,0,saturn car parts
broad,gmc yukon xl 2007 windshield wiper computer,None,GM makes,GMC keywords,1,1,100.00%,0.15,0.15,3.0,0,0.00,0.00%,0,0.0,0,0,gmc denali parts
broad,2007 gmc acadia rear hatch door motor,None,GM makes,GMC keywords,1,1,100.00%,0.38,0.38,3.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,chevy astro van parts,None,GM makes,GMC keywords,1,8,12.50%,0.35,0.35,8.1,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm tire sealant replacement canister,None,GM makes,GM keywords,1,9,11.11%,0.30,0.30,2.4,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,cadillac oem parts,None,GM makes,GM keywords,1,50,2.00%,0.42,0.42,5.8,0,0.00,0.00%,0,0.0,0,0,gm parts catalog
broad,2012 gmc acadia denali grill and trim,None,GM makes,GMC keywords,1,2,50.00%,0.17,0.17,2.0,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,2010 gmc acadia bench seats,None,GM makes,GMC keywords,1,2,50.00%,0.18,0.18,2.5,0,0.00,0.00%,0,0.0,0,0,gmc acadia parts
broad,chevy engine parts,None,GM makes,Chevy keywords,1,2,50.00%,0.20,0.20,9.0,0,0.00,0.00%,0,0.0,0,0,chevy auto parts
broad,chevy electric seat parts,None,GM makes,GMC keywords,1,1,100.00%,0.35,0.35,4.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,72 chevy truck parts,None,GM makes,GMC keywords,1,2,50.00%,0.27,0.27,3.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm 3837552,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,1998 k1500 parts,None,GM makes,GMC keywords,1,2,50.00%,0.12,0.12,2.0,0,0.00,0.00%,0,0.0,0,0,gmc auto parts
broad,gm 15883318,None,GM makes,GM keywords,1,1,100.00%,0.08,0.08,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,buickparts,None,GM makes,GMC keywords,1,2,50.00%,0.29,0.29,10.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad (session-based),factory replacement seat belt,None,GM makes,GMC keywords,1,1,100.00%,0.27,0.27,2.0,0,0.00,0.00%,0,0.0,0,0,gmc oem parts
broad,trim door molding for 2011 silverado,None,GM makes,GM keywords,1,1,100.00%,0.25,0.25,3.0,0,0.00,0.00%,0,0.0,0,0,gm parts
broad,2003 gmc envoy parts,None,GM makes,GMC keywords,1,5,20.00%,0.26,0.26,4.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,gm 12499286,None,GM makes,GM keywords,1,2,50.00%,0.03,0.03,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2008 chevy stock full exhaust,None,GM makes,Chevy keywords,1,1,100.00%,0.09,0.09,2.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,gm no 25970914,None,GM makes,GM keywords,1,2,50.00%,0.12,0.12,5.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,1999 chevy suburban rear passenger door replacement red,None,GM makes,Chevy keywords,1,1,100.00%,0.33,0.33,3.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
phrase,2008 gmc parts,None,GM makes,GMC keywords,1,9,11.11%,0.08,0.08,4.0,0,0.00,0.00%,0,0.0,0,0,"""gmc parts"""
broad,gm 943300,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,buy oem gm 2007 pontiac grand prix owner's manual,None,GM makes,GM keywords,1,1,100.00%,0.14,0.14,3.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,chevrolet factory stock colors for interior and exterior for a 1998 chevrolet truck,None,GM makes,GM keywords,1,1,100.00%,0.29,0.29,4.0,0,0.00,0.00%,0,0.0,0,0,gm oem parts
broad,2014 gm replacement key,None,GM makes,GM keywords,1,1,100.00%,0.40,0.40,6.0,0,0.00,0.00%,0,0.0,0,0,genuine gm parts
broad,2002 olds bravada parts,None,GM makes,GM keywords,1,4,25.00%,0.25,0.25,4.8,0,0.00,0.00%,0,0.0,0,0,gm auto parts
broad,2005 pontiac vibe mudflaps,None,GM makes,Pontiac keywords,1,2,50.00%,0.32,0.32,1.0,0,0.00,0.00%,0,0.0,0,0,pontiac vibe parts
broad,gm 12584314,None,GM makes,GM keywords,1,3,33.33%,0.18,0.18,1.7,0,0.00,0.00%,0,0.0,0,0,general motors
broad,truck interior parts,None,GM makes,Chevy keywords,1,5,20.00%,0.20,0.20,7.6,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,2005 saturn vue shifter cable replacement,None,Saturn,previous keywords,1,7,14.29%,0.18,0.18,1.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm connector 13574780,None,GM makes,GM keywords,1,2,50.00%,0.18,0.18,5.5,0,0.00,0.00%,0,0.0,0,0,general motors
broad,silverado drivers seat belt,None,GM makes,Chevy keywords,1,1,100.00%,0.28,0.28,11.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gm 1.875 30 spline pinion yoke,None,GM makes,GM keywords,1,1,100.00%,0.06,0.06,3.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2004 saturn ion transmission new,None,Saturn,previous keywords,1,1,100.00%,0.26,0.26,2.0,0,0.00,0.00%,0,0.0,0,0,saturn ion parts
phrase,2012 chevy suburban parts denver,None,GM makes,Chevy keywords,1,1,100.00%,0.29,0.29,2.0,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,93 saturn station wagon timing chain kit parts,None,Saturn,previous keywords,1,1,100.00%,0.20,0.20,1.0,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,autohalo 2005 saturn relay parts,None,Saturn,previous keywords,1,5,20.00%,0.31,0.31,2.6,0,0.00,0.00%,0,0.0,0,0,+Saturn +parts
broad,1999 saturn wheel 15 inch forsale,None,Saturn,previous keywords,1,2,50.00%,0.22,0.22,3.5,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,gm 3955571,None,GM makes,GM keywords,1,1,100.00%,0.01,0.01,1.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2006 chevy impala parts shift interlock latch,None,GM makes,Chevy keywords,1,1,100.00%,0.16,0.16,5.0,0,0.00,0.00%,0,0.0,0,0,+chevy +parts
broad,fuel pump for 2002 vhevy,None,GM makes,Chevy keywords,1,2,50.00%,0.19,0.19,7.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2008 chevy silverado oil dipstick tube,None,GM makes,Chevy keywords,1,2,50.00%,0.22,0.22,5.5,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
phrase,93 chevy silverado parts,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,10.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad (session-based),chevy cobolt plastic gear shift cover,None,GM makes,Chevy keywords,1,1,100.00%,0.20,0.20,7.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,69 chevelle parts,None,GM makes,Chevy keywords,1,1,100.00%,0.22,0.22,10.0,0,0.00,0.00%,0,0.0,0,0,chevrolet parts
broad,2005 saturn vue front grill,None,Saturn,previous keywords,1,3,33.33%,0.35,0.35,2.0,0,0.00,0.00%,0,0.0,0,0,saturn vue parts
broad,gm part number 02 saturn l sedan oil cooler,None,Saturn,previous keywords,1,1,100.00%,0.28,0.28,2.0,0,0.00,0.00%,0,0.0,0,0,"saturn ""part #"""
broad,2001 2005 saturn l300 head gasket set felpro hs 26173 pt 1,None,Saturn,previous keywords,1,2,50.00%,0.22,0.22,4.0,0,0.00,0.00%,0,0.0,0,0,saturn parts
broad,2005 chevy tahoe front bumper,None,GM makes,Chevy keywords,0,3,0.00%,0.00,0.00,3.7,0,0.00,0.00%,0,0.0,0,0,chevy suburban parts
broad,2003 blazer parts,None,GM makes,Chevy keywords,1,1,100.00%,0.23,0.23,5.0,0,0.00,0.00%,0,0.0,0,0,chevy parts
broad,2002 chevy silverado brake line diagram,None,GM makes,Chevy keywords,0,1,0.00%,0.00,0.00,3.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gm hydro boost,None,GM makes,GM keywords,0,1,0.00%,0.00,0.00,4.0,0,0.00,0.00%,0,0.0,0,0,general motors
broad,2002 chevy silverado rear differential,None,GM makes,Chevy keywords,1,1,100.00%,0.32,0.32,1.0,0,0.00,0.00%,0,0.0,0,0,chevy silverado parts
broad,gmc stepper motor replacement,None,GM makes,GM keywords,0,6,0.00%,0.00,0.00,5.8,0,0.00,0.00%,0,0.0,0,0,gm replacement parts
broad,2006 buick lucerne parts,None,GM makes,GMC keywords,1,2,50.00%,0.10,0.10,6.0,0,0.00,0.00%,0,0.0,0,0,gmc part
broad,oem dark grey cloth seat cover drivers front 2001 gmc 2500 hd,None,GM makes,GMC keywords,1,2,50.00%,0.10,0.10,3.0,0,0.00,0.00%,0,0.0,0,0,gmc oem parts
broad,gm 12568011,None,GM makes,GM keywords,1,1,100.00%,0.20,0.20,4.0,2,0.10,200.00%,0,39.45,1,2,gm parts
